DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2018-08-01 00:00:00;0.14166201896263247;0.19904534606205251;0.7380952380952381;0.0;0.0;0.07142857142857142;0.6666666666666666;0.4645669291338583
2018-08-01 01:00:00;0.1299498047964306;0.1928400954653938;0.7394957983193278;0.0;0.2222222222222222;0.0;0.6807017543859649;0.47506561679790027
2018-08-01 02:00:00;0.12437255995538206;0.18758949880668258;0.7394957983193278;0.0;0.2222222222222222;0.07142857142857142;0.6666666666666666;0.4645669291338583
2018-08-01 03:00:00;0.12771890686001117;0.18520286396181382;0.7394957983193278;0.0;0.9444444444444444;0.07142857142857142;0.6491228070175439;0.4435695538057743
2018-08-01 04:00:00;0.17902955939765758;0.11980906921241051;0.7408963585434174;0.3;0.8333333333333334;0.0;0.6807017543859649;0.47506561679790027
2018-08-01 05:00:00;0.23424428332403796;0.05536992840095465;0.7450980392156863;0.3;0.8333333333333334;0.07142857142857142;0.7578947368421053;0.5590551181102362
2018-08-01 06:00:00;0.28109313998884555;0.04200477326968974;0.7507002801120448;0.5;0.0;0.07142857142857142;0.7614035087719299;0.6456692913385826
2018-08-01 07:00:00;0.2046848856664808;0.15035799522673032;0.7507002801120448;0.7;0.0;0.07142857142857142;0.7087719298245614;0.6797900262467191
2018-08-01 08:00:00;0.13496932515337423;0.22673031026252982;0.7521008403361344;0.9;0.8333333333333334;0.14285714285714285;0.7052631578947368;0.7191601049868767
2018-08-01 09:00:00;0.10429447852760737;0.26873508353221953;0.7549019607843137;0.5;0.7777777777777778;0.21428571428571427;0.7403508771929824;0.7480314960629921
2018-08-01 10:00:00;0.09258226436140549;0.2916467780429594;0.7535014005602241;0.8;0.7777777777777778;0.21428571428571427;0.712280701754386;0.7585301837270341
2018-08-01 11:00:00;0.11042944785276075;0.30883054892601436;0.7521008403361344;0.6;0.8055555555555556;0.21428571428571427;0.6842105263157895;0.7716535433070866
2018-08-01 12:00:00;0.11042944785276075;0.29451073985680193;0.7521008403361344;0.8;0.7777777777777778;0.21428571428571427;0.7087719298245614;0.7664041994750657
2018-08-01 13:00:00;0.14779698828778584;0.3164677804295943;0.7521008403361344;0.9;0.8333333333333334;0.21428571428571427;0.6631578947368421;0.7742782152230971
2018-08-01 14:00:00;0.18293363078639158;0.30071599045346065;0.7492997198879552;1.0;0.8055555555555556;0.21428571428571427;0.6385964912280702;0.7795275590551181
2018-08-01 15:00:00;0.19799219185722255;0.2763723150357995;0.7478991596638656;1.0;0.8888888888888888;0.2857142857142857;0.6210526315789474;0.7637795275590551
2018-08-01 16:00:00;0.20635805911879535;0.2477326968973747;0.7464985994397759;1.0;0.8888888888888888;0.21428571428571427;0.6105263157894737;0.7532808398950132
2018-08-01 17:00:00;0.13496932515337423;0.3064439140811456;0.7492997198879552;1.0;0.9444444444444444;0.21428571428571427;0.6631578947368421;0.7244094488188977
2018-08-01 18:00:00;0.11154489682097045;0.3336515513126492;0.7521008403361344;0.7;1.0;0.14285714285714285;0.656140350877193;0.6640419947506562
2018-08-01 19:00:00;0.10652537646402677;0.33508353221957043;0.757703081232493;0.0;0.05555555555555555;0.14285714285714285;0.6982456140350877;0.6115485564304461
2018-08-01 20:00:00;0.12771890686001117;0.28114558472553697;0.757703081232493;0.0;0.9166666666666666;0.07142857142857142;0.7298245614035088;0.5669291338582677
2018-08-01 21:00:00;0.2163970998326827;0.19952267303102625;0.7619047619047619;0.0;0.9722222222222222;0.07142857142857142;0.7333333333333333;0.5511811023622047
2018-08-01 22:00:00;0.23424428332403796;0.19427207637231506;0.7591036414565826;0.0;0.0;0.0;0.7508771929824561;0.5538057742782152
2018-08-01 23:00:00;0.19799219185722255;0.2109785202863962;0.7619047619047619;0.0;0.0;0.07142857142857142;0.7473684210526316;0.5433070866141733
2018-08-02 00:00:00;0.18627997769102064;0.19999999999999998;0.7605042016806722;0.0;0.0;0.0;0.7543859649122807;0.5433070866141733
2018-08-02 01:00:00;0.18293363078639158;0.19331742243436753;0.7605042016806722;0.0;0.0;0.0;0.7473684210526316;0.5406824146981627
2018-08-02 02:00:00;0.30897936419408817;0.0801909307875895;0.7605042016806722;0.0;0.8611111111111112;0.07142857142857142;0.7508771929824561;0.5301837270341208
2018-08-02 03:00:00;0.31622978248745126;0.09832935560859189;0.7591036414565826;0.0;0.0;0.0;0.7403508771929824;0.5223097112860893
2018-08-02 04:00:00;0.29392080312325713;0.1116945107398568;0.7591036414565826;0.3;0.0;0.0;0.7368421052631579;0.5328083989501312
2018-08-02 05:00:00;0.385387618516453;0.037231503579952266;0.7675070028011205;0.3;0.8611111111111112;0.07142857142857142;0.7368421052631579;0.6010498687664042
2018-08-02 06:00:00;0.3920803123257111;0.03627684964200477;0.773109243697479;0.9;0.8333333333333334;0.07142857142857142;0.7298245614035088;0.6876640419947506
2018-08-02 07:00:00;0.4322364751812605;0.0720763723150358;0.7745098039215687;1.0;0.8611111111111112;0.14285714285714285;0.6877192982456141;0.7480314960629921
2018-08-02 08:00:00;0.41104294478527614;0.11551312649164677;0.7773109243697479;0.9;0.7777777777777778;0.14285714285714285;0.6947368421052632;0.7821522309711286
2018-08-02 09:00:00;0.2994980479643057;0.18711217183770884;0.7787114845938375;1.0;0.8888888888888888;0.14285714285714285;0.6736842105263158;0.8031496062992126
2018-08-02 10:00:00;0.2587841606246515;0.22577565632458232;0.7801120448179272;1.0;0.7777777777777778;0.21428571428571427;0.6877192982456141;0.821522309711286
2018-08-02 11:00:00;0.23201338538761854;0.2467780429594272;0.7787114845938375;1.0;0.7777777777777778;0.2857142857142857;0.7263157894736842;0.8293963254593176
2018-08-02 12:00:00;0.2163970998326827;0.2706443914081146;0.7773109243697479;1.0;0.7777777777777778;0.2857142857142857;0.712280701754386;0.8241469816272966
2018-08-02 13:00:00;0.24930284439486897;0.28878281622911695;0.7759103641456583;1.0;0.7777777777777778;0.2857142857142857;0.6947368421052632;0.8346456692913385
2018-08-02 14:00:00;0.22978248745119914;0.34319809069212415;0.7745098039215687;1.0;0.7777777777777778;0.21428571428571427;0.6736842105263158;0.8188976377952756
2018-08-02 15:00:00;0.1929726715002789;0.39618138424821003;0.773109243697479;1.0;0.7777777777777778;0.21428571428571427;0.6666666666666666;0.8110236220472441
2018-08-02 16:00:00;0.1695482431678751;0.43818615751789974;0.7703081232492998;1.0;0.7777777777777778;0.21428571428571427;0.6842105263157895;0.7979002624671916
2018-08-02 17:00:00;0.22476296709425547;0.3589498806682578;0.7717086834733894;1.0;0.75;0.14285714285714285;0.7263157894736842;0.7769028871391076
2018-08-02 18:00:00;0.20970440602342447;0.35608591885441526;0.7745098039215687;0.8;0.7777777777777778;0.14285714285714285;0.7157894736842105;0.7060367454068242
2018-08-02 19:00:00;0.16731734523145567;0.4186157517899761;0.7787114845938375;0.0;0.7777777777777778;0.14285714285714285;0.6982456140350877;0.6587926509186351
2018-08-02 20:00:00;0.17791411042944785;0.3952267303102625;0.7815126050420168;0.0;0.08333333333333333;0.07142857142857142;0.7157894736842105;0.6351706036745407
2018-08-02 21:00:00;0.2610150585610709;0.28878281622911695;0.7801120448179272;0.0;0.05555555555555555;0.14285714285714285;0.712280701754386;0.5853018372703412
2018-08-02 22:00:00;0.2576687116564418;0.2744630071599045;0.7815126050420168;0.0;1.0;0.07142857142857142;0.7473684210526316;0.5538057742782152
2018-08-02 23:00:00;0.24037925264919133;0.23341288782816227;0.7787114845938375;0.0;0.16666666666666666;0.07142857142857142;0.7578947368421053;0.5406824146981627
2018-08-03 00:00:00;0.2141662018962633;0.20620525059665873;0.7773109243697479;0.0;0.9444444444444444;0.07142857142857142;0.7333333333333333;0.5144356955380578
2018-08-03 01:00:00;0.20747350808700504;0.2009546539379475;0.773109243697479;0.0;1.0;0.07142857142857142;0.7333333333333333;0.5013123359580053
2018-08-03 02:00:00;0.31957612939208035;0.09164677804295943;0.7703081232492998;0.0;0.08333333333333333;0.0;0.7298245614035088;0.5065616797900262
2018-08-03 03:00:00;0.37032905744562195;0.028162291169451077;0.7717086834733894;0.0;0.08333333333333333;0.0;0.712280701754386;0.49081364829396323
2018-08-03 04:00:00;0.31176798661461247;0.0405727923627685;0.7675070028011205;0.3;0.0;0.07142857142857142;0.7368421052631579;0.5118110236220472
2018-08-03 05:00:00;0.35471277189068606;0.024343675417661095;0.7675070028011205;1.0;0.9722222222222222;0.0;0.7789473684210526;0.5984251968503937
2018-08-03 06:00:00;0.35805911879531516;0.028162291169451077;0.7703081232492998;1.0;0.9722222222222222;0.07142857142857142;0.7789473684210526;0.7060367454068242
2018-08-03 07:00:00;0.43112102621305076;0.04868735083532219;0.7689075630252101;1.0;0.9722222222222222;0.07142857142857142;0.7929824561403509;0.7847769028871391
2018-08-03 08:00:00;0.43112102621305076;0.15274463007159905;0.7661064425770309;1.0;0.9444444444444444;0.07142857142857142;0.7578947368421053;0.8110236220472441
2018-08-03 09:00:00;0.31957612939208035;0.330310262529833;0.7619047619047619;1.0;0.027777777777777776;0.07142857142857142;0.7017543859649122;0.8582677165354331
2018-08-03 10:00:00;0.2621305075292806;0.4186157517899761;0.7563025210084033;1.0;0.7777777777777778;0.14285714285714285;0.656140350877193;0.8740157480314961
2018-08-03 11:00:00;0.25209146681539324;0.4954653937947494;0.7521008403361344;1.0;0.8055555555555556;0.14285714285714285;0.6842105263157895;0.9133858267716536
2018-08-03 12:00:00;0.3045175683212493;0.4988066825775656;0.7450980392156863;1.0;1.0;0.14285714285714285;0.743859649122807;0.916010498687664
2018-08-03 13:00:00;0.1929726715002789;0.58854415274463;0.7394957983193278;1.0;0.9444444444444444;0.2857142857142857;0.7403508771929824;0.9081364829396326
2018-08-03 14:00:00;0.15002788622420524;0.6515513126491647;0.7380952380952381;1.0;0.9166666666666666;0.2857142857142857;0.7333333333333333;0.889763779527559
2018-08-03 15:00:00;0.14166201896263247;0.6749403341288783;0.7366946778711485;1.0;0.9722222222222222;0.2857142857142857;0.6280701754385964;0.8608923884514436
2018-08-03 16:00:00;0.14054656999442278;0.6482100238663485;0.7310924369747899;1.0;1.0;0.2857142857142857;0.6771929824561403;0.8451443569553806
2018-08-03 17:00:00;0.13496932515337423;0.6687350835322196;0.7282913165266106;1.0;0.9444444444444444;0.21428571428571427;0.7087719298245614;0.821522309711286
2018-08-03 18:00:00;0.15950920245398773;0.5551312649164678;0.7254901960784313;0.7;1.0;0.14285714285714285;0.7403508771929824;0.7611548556430446
2018-08-03 19:00:00;0.20133853876185168;0.443436754176611;0.7296918767507002;0.0;1.0;0.14285714285714285;0.7649122807017544;0.7060367454068242
2018-08-03 20:00:00;0.2621305075292806;0.2973747016706444;0.7352941176470589;0.0;0.9722222222222222;0.14285714285714285;0.7684210526315789;0.6719160104986877
2018-08-03 21:00:00;0.30786391522587847;0.20238663484486874;0.7380952380952381;0.0;0.027777777777777776;0.14285714285714285;0.8210526315789474;0.6587926509186351
2018-08-03 22:00:00;0.2950362520914669;0.17136038186157518;0.7338935574229691;0.0;0.16666666666666666;0.14285714285714285;0.7894736842105263;0.6351706036745407
2018-08-03 23:00:00;0.18627997769102064;0.21193317422434366;0.7296918767507002;0.0;0.1388888888888889;0.14285714285714285;0.8105263157894737;0.6561679790026247
