DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2022-08-01 00:00:00;6.3;52.1;40.0;0.0;270.0;20.0;173.0;184.0
2022-08-01 01:00:00;28.7;31.0;40.0;0.0;300.0;20.0;173.0;180.0
2022-08-01 02:00:00;25.6;27.5;30.0;0.0;300.0;20.0;169.0;179.0
2022-08-01 03:00:00;5.0;40.0;30.0;0.0;270.0;20.0;168.0;178.0
2022-08-01 04:00:00;6.5;40.3;30.0;0.0;270.0;20.0;168.0;179.0
2022-08-01 05:00:00;23.3;24.9;50.0;0.0;330.0;20.0;171.0;186.0
2022-08-01 06:00:00;22.2;27.5;50.0;7.0;10.0;30.0;171.0;180.0
2022-08-01 07:00:00;15.5;37.0;60.0;0.0;50.0;30.0;168.0;183.0
2022-08-01 08:00:00;16.0;35.8;60.0;0.0;20.0;30.0;157.0;194.0
2022-08-01 09:00:00;13.0;35.5;60.0;0.0;20.0;30.0;148.0;206.0
2022-08-01 10:00:00;11.9;44.1;50.0;0.0;20.0;30.0;142.0;209.0
2022-08-01 11:00:00;9.0;49.9;60.0;0.0;10.0;30.0;118.0;222.0
2022-08-01 12:00:00;9.0;54.2;60.0;0.0;360.0;30.0;113.0;221.0
2022-08-01 13:00:00;8.6;59.4;60.0;0.0;30.0;30.0;128.0;231.0
2022-08-01 14:00:00;9.6;64.3;60.0;0.0;10.0;30.0;109.0;226.0
2022-08-01 15:00:00;9.7;67.7;50.0;0.0;10.0;30.0;118.0;234.0
2022-08-01 16:00:00;9.0;73.1;60.0;0.0;30.0;30.0;96.0;230.0
2022-08-01 17:00:00;10.2;75.7;40.0;0.0;50.0;20.0;106.0;219.0
2022-08-01 18:00:00;13.5;72.6;40.0;0.0;70.0;30.0;109.0;188.0
2022-08-01 19:00:00;12.0;73.7;40.0;0.0;90.0;30.0;104.0;181.0
2022-08-01 20:00:00;14.5;65.1;50.0;0.0;110.0;20.0;98.0;181.0
2022-08-01 21:00:00;12.1;58.8;50.0;0.0;110.0;30.0;99.0;178.0
2022-08-01 22:00:00;13.6;52.0;50.0;0.0;110.0;30.0;100.0;177.0
2022-08-01 23:00:00;20.6;39.6;40.0;0.0;120.0;20.0;105.0;175.0
2022-08-02 00:00:00;22.2;38.2;50.0;0.0;140.0;30.0;102.0;175.0
2022-08-02 01:00:00;18.7;36.7;40.0;0.0;160.0;20.0;97.0;169.0
2022-08-02 02:00:00;12.9;41.6;70.0;0.0;160.0;30.0;85.0;173.0
2022-08-02 03:00:00;17.8;34.6;50.0;0.0;160.0;40.0;89.0;162.0
2022-08-02 04:00:00;26.1;28.2;50.0;0.0;150.0;30.0;100.0;165.0
2022-08-02 05:00:00;20.5;31.1;80.0;0.0;180.0;40.0;125.0;179.0
2022-08-02 06:00:00;26.2;26.7;60.0;0.0;210.0;30.0;158.0;196.0
2022-08-02 07:00:00;21.7;28.5;80.0;0.0;210.0;40.0;162.0;218.0
2022-08-02 08:00:00;15.4;41.4;90.0;0.0;220.0;60.0;149.0;229.0
2022-08-02 09:00:00;8.6;57.3;100.0;0.0;210.0;60.0;145.0;232.0
2022-08-02 10:00:00;8.6;55.5;100.0;0.0;230.0;60.0;148.0;243.0
2022-08-02 11:00:00;6.5;62.7;90.0;0.0;220.0;70.0;143.0;251.0
2022-08-02 12:00:00;6.4;69.5;110.0;0.0;240.0;70.0;153.0;260.0
2022-08-02 13:00:00;5.2;75.3;130.0;0.0;240.0;70.0;164.0;257.0
2022-08-02 14:00:00;5.9;62.0;120.0;0.0;240.0;80.0;182.0;262.0
2022-08-02 15:00:00;5.1;57.2;110.0;0.0;250.0;70.0;181.0;255.0
2022-08-02 16:00:00;4.0;52.8;120.0;0.0;250.0;70.0;169.0;244.0
2022-08-02 17:00:00;3.2;43.0;120.0;0.0;250.0;70.0;167.0;233.0
2022-08-02 18:00:00;1.9;28.8;110.0;0.0;240.0;70.0;166.0;223.0
2022-08-02 19:00:00;2.1;23.8;90.0;0.0;240.0;60.0;165.0;216.0
2022-08-02 20:00:00;3.3;21.3;90.0;0.0;250.0;60.0;168.0;210.0
2022-08-02 21:00:00;5.1;18.8;90.0;0.0;230.0;60.0;167.0;206.0
2022-08-02 22:00:00;3.5;19.4;80.0;0.0;220.0;50.0;167.0;205.0
2022-08-02 23:00:00;4.6;17.5;90.0;0.0;230.0;50.0;169.0;204.0
2022-08-03 00:00:00;6.3;15.8;80.0;0.0;220.0;50.0;169.0;200.0
2022-08-03 01:00:00;11.3;11.2;70.0;0.0;220.0;40.0;170.0;195.0
2022-08-03 02:00:00;10.5;10.1;70.0;0.0;190.0;30.0;168.0;187.0
2022-08-03 03:00:00;10.9;8.6;50.0;0.0;220.0;30.0;166.0;182.0
2022-08-03 04:00:00;8.3;10.1;50.0;0.0;210.0;30.0;169.0;186.0
2022-08-03 05:00:00;11.1;6.3;80.0;0.0;230.0;50.0;174.0;195.0
2022-08-03 06:00:00;10.8;7.7;100.0;0.0;210.0;60.0;170.0;197.0
2022-08-03 07:00:00;9.2;11.4;80.0;0.0;230.0;60.0;177.0;216.0
2022-08-03 08:00:00;6.8;13.4;80.0;0.0;220.0;50.0;175.0;226.0
2022-08-03 09:00:00;7.8;15.0;70.0;0.0;220.0;50.0;177.0;241.0
2022-08-03 10:00:00;8.6;18.0;80.0;0.0;230.0;50.0;173.0;255.0
2022-08-03 11:00:00;6.0;23.1;90.0;0.0;230.0;50.0;167.0;266.0
2022-08-03 12:00:00;7.0;28.0;100.0;0.0;240.0;60.0;165.0;279.0
2022-08-03 13:00:00;5.6;42.4;120.0;0.0;230.0;70.0;166.0;283.0
2022-08-03 14:00:00;3.2;59.8;100.0;0.0;260.0;60.0;172.0;279.0
2022-08-03 15:00:00;3.3;69.6;80.0;0.0;270.0;50.0;167.0;276.0
2022-08-03 16:00:00;7.8;67.9;70.0;0.0;260.0;40.0;169.0;270.0
2022-08-03 17:00:00;15.5;65.8;60.0;0.0;290.0;30.0;174.0;268.0
2022-08-03 18:00:00;25.3;57.8;40.0;0.0;310.0;20.0;173.0;245.0
2022-08-03 19:00:00;40.2;44.6;30.0;0.0;100.0;10.0;172.0;222.0
2022-08-03 20:00:00;70.3;15.8;50.0;0.0;110.0;10.0;172.0;221.0
2022-08-03 21:00:00;69.5;12.6;20.0;0.0;110.0;10.0;178.0;204.0
2022-08-03 22:00:00;64.2;11.9;30.0;0.0;130.0;10.0;175.0;202.0
2022-08-03 23:00:00;78.5;-0.3;20.0;0.0;290.0;10.0;175.0;187.0
2022-08-04 00:00:00;68.2;0.2;20.0;0.0;0.0;10.0;178.0;193.0
2022-08-04 01:00:00;66.6;-0.8;30.0;0.0;0.0;10.0;176.0;186.0
2022-08-04 02:00:00;50.0;11.3;20.0;0.0;260.0;10.0;174.0;184.0
2022-08-04 03:00:00;34.3;22.0;20.0;0.0;270.0;10.0;171.0;183.0
2022-08-04 04:00:00;35.3;9.0;20.0;0.0;290.0;10.0;171.0;184.0
2022-08-04 05:00:00;43.6;-0.8;30.0;0.0;270.0;20.0;171.0;193.0
2022-08-04 06:00:00;47.5;-0.4;40.0;0.0;310.0;20.0;171.0;218.0
2022-08-04 07:00:00;41.0;8.2;60.0;0.0;290.0;30.0;164.0;231.0
2022-08-04 08:00:00;33.3;17.9;50.0;0.0;320.0;30.0;148.0;242.0
2022-08-04 09:00:00;25.8;29.7;60.0;0.0;280.0;30.0;158.0;239.0
2022-08-04 10:00:00;17.4;43.9;50.0;0.0;340.0;30.0;148.0;248.0
2022-08-04 11:00:00;16.7;45.2;60.0;0.0;290.0;20.0;152.0;257.0
2022-08-04 12:00:00;15.3;48.3;70.0;0.0;300.0;40.0;147.0;256.0
2022-08-04 13:00:00;15.7;49.2;70.0;0.0;290.0;40.0;151.0;252.0
2022-08-04 14:00:00;19.4;51.1;60.0;0.0;320.0;30.0;142.0;244.0
2022-08-04 15:00:00;14.4;64.3;60.0;0.0;350.0;30.0;134.0;226.0
2022-08-04 16:00:00;13.1;69.7;70.0;0.0;350.0;40.0;133.0;216.0
2022-08-04 17:00:00;11.5;66.8;60.0;0.0;350.0;30.0;126.0;211.0
2022-08-04 18:00:00;13.5;56.2;50.0;0.0;350.0;30.0;155.0;201.0
2022-08-04 19:00:00;20.1;51.6;60.0;0.0;360.0;30.0;153.0;194.0
2022-08-04 20:00:00;16.4;60.7;60.0;0.0;360.0;30.0;147.0;190.0
