DateTime;NO2;O3
2021-08-01 00:00:00;24.6;34.1
2021-08-01 01:00:00;25.6;25.2
2021-08-01 02:00:00;27.9;21.5
2021-08-01 03:00:00;26.4;17.3
2021-08-01 04:00:00;26.4;11.9
2021-08-01 05:00:00;26.4;11.0
2021-08-01 06:00:00;27.9;7.9
2021-08-01 07:00:00;29.0;15.0
2021-08-01 08:00:00;30.6;22.5
2021-08-01 09:00:00;24.4;40.6
2021-08-01 10:00:00;16.4;52.0
2021-08-01 11:00:00;10.7;58.9
2021-08-01 12:00:00;8.8;65.2
2021-08-01 13:00:00;6.7;71.4
2021-08-01 14:00:00;4.6;73.0
2021-08-01 15:00:00;3.4;70.7
2021-08-01 16:00:00;2.9;69.2
2021-08-01 17:00:00;3.1;63.9
2021-08-01 18:00:00;3.1;61.4
2021-08-01 19:00:00;3.4;59.2
2021-08-01 20:00:00;3.8;53.8
2021-08-01 21:00:00;5.7;48.2
2021-08-01 22:00:00;7.1;52.8
2021-08-01 23:00:00;6.1;53.6
2021-08-02 00:00:00;5.3;54.6
2021-08-02 01:00:00;4.8;56.2
2021-08-02 02:00:00;4.0;53.8
2021-08-02 03:00:00;4.2;49.1
2021-08-02 04:00:00;6.3;38.4
2021-08-02 05:00:00;15.5;21.3
2021-08-02 06:00:00;27.3;20.0
2021-08-02 07:00:00;31.3;42.0
2021-08-02 08:00:00;18.5;56.5
2021-08-02 09:00:00;12.8;55.2
2021-08-02 10:00:00;9.7;60.2
2021-08-02 11:00:00;8.2;63.4
2021-08-02 12:00:00;6.7;65.8
2021-08-02 13:00:00;5.9;69.6
2021-08-02 14:00:00;5.0;71.7
2021-08-02 15:00:00;4.8;69.3
2021-08-02 16:00:00;5.0;72.9
2021-08-02 17:00:00;4.6;74.2
2021-08-02 18:00:00;4.2;75.6
2021-08-02 19:00:00;4.4;67.9
2021-08-02 20:00:00;6.1;54.0
2021-08-02 21:00:00;11.8;40.6
2021-08-02 22:00:00;17.6;34.8
2021-08-02 23:00:00;18.9;35.1
2021-08-03 00:00:00;22.7;16.7
2021-08-03 01:00:00;25.6;23.2
2021-08-03 02:00:00;22.7;26.4
2021-08-03 03:00:00;20.8;16.9
2021-08-03 04:00:00;23.5;6.2
2021-08-03 05:00:00;31.9;0.8
2021-08-03 06:00:00;35.7;2.8
2021-08-03 07:00:00;43.0;12.4
2021-08-03 08:00:00;35.7;38.5
2021-08-03 09:00:00;17.6;52.3
2021-08-03 10:00:00;13.2;57.9
2021-08-03 11:00:00;13.4;64.8
2021-08-03 12:00:00;12.2;63.3
2021-08-03 13:00:00;13.4;62.4
2021-08-03 14:00:00;13.8;64.0
2021-08-03 15:00:00;15.3;67.5
2021-08-03 16:00:00;14.3;68.1
2021-08-03 17:00:00;13.2;66.4
